L1 seg.code,L1 seg.description,L2 seg.code,L2 seg.description,L3 seg.code,L3 seg.description,Buyers' name
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304313,SPRAY NOZZLE - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304314,AERATION WIRE BRUSH - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304315,AERATION WIRE BRUSH - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304316,AERATION WIRE BRUSH - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304317,SUBMERSIBLE AERATOR - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304318,SUBMERSIBLE AERATOR - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304319,SUBMERSIBLE AERATOR - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304320,VIBRAIR - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304321,VIBRAIR - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304322,VIBRAIR - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304323,DISC AIR DIFFUSER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304324,DISC AIR DIFFUSER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304325,DISC AIR DIFFUSER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304326,TUBE AND PLATE AIR DIFFUSER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304327,TUBE AND PLATE AIR DIFFUSER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304328,TUBE AND PLATE AIR DIFFUSER - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304329,OXAZUR - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304330,OXAZUR - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304331,OXAZUR - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304332,OXAZUR - CUP NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304333,OXAZUR CUP - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304334,OXAZUR CUP - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304335,OXAZUR MEMBRANE - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304336,OXAZUR MEMBRANE - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304337,OXAZUR MEMBRANE - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304338,SURFACE AERATOR - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304339,SURFACE AERATOR - ACCESSORY AND SPARE PART,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304340,SURFACE AERATOR - MAINTENANCE AND SERVICE,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304341,AIR DIFFUSOR AND AERATOR OTHERS TECHNOLOGIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3043,AIR DIFFUSORS AND AERATORS,304399,AIR DIFFUSORS AND AERATORS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304410,FLEXIBLE GAS HOLDER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304411,FLEXIBLE GAS HOLDER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304412,METALLIC GAS HOLDER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304413,METALLIC GAS HOLDER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304414,CO2 ELIMINATOR - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304415,CO2 ELIMINATOR - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304416,METHANE FERMENTATION TANK - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304417,METHANE FERMENTATION TANK - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304418,GAS CYLINDER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304419,GAS CYLINDER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304420,CO2 / O2 STORAGE TANK SET - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304421,CO2 / O2 STORAGE TANK SET - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3044,TANKS AND VESSELS FOR GAS,304499,TANKS AND VESSELS FOR GAS,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3045,ION EXCHANGER and SCRUBBING,304510,ION EXCHANGER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3045,ION EXCHANGER and SCRUBBING,304511,ION EXCHANGER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3045,ION EXCHANGER and SCRUBBING,304512,SCRUBBING TOWER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3045,ION EXCHANGER and SCRUBBING,304513,SCRUBBING TOWER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3045,ION EXCHANGER and SCRUBBING,304599,ION EXCHANGER and SCRUBBING,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3046,TANKS AND VESSELS FOR LIQUID,304610,DEAERATING HEATER - NEW MATERIAL,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3046,TANKS AND VESSELS FOR LIQUID,304611,DEAERATING HEATER - SPARE PARTS AND ACCESSORIES,Tom
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3046,TANKS AND VESSELS FOR LIQUID,304699,TANKS AND VESSELS FOR LIQUID,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304710,SATURATION VESSEL - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304711,SATURATION VESSEL - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304712,PRESSURISED STORAGE TANK / PRESSURE VESSELS - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304713,PRESSURISED STORAGE TANK / PRESSURE VESSELS - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304714,PURGE VESSEL - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304715,PURGE VESSEL - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304716,PURGE VESSEL - MAINTENANCE AND SERVICE,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304717,LIME SATURATOR - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304718,LIME SATURATOR - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304719,AQUABAC - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304720,AQUABAC - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304721,ASSEMBLED STORAGE TANK - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304722,ASSEMBLED STORAGE TANK - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304723,NON ASSEMBLED STORAGE TANK - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304724,NON ASSEMBLED STORAGE TANK - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304729,BIO DECANT - FLOATING OVERFLOW - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304730,BIO DECANT - FLOATING OVERFLOW - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304731,ACCESSORIES [TANKS AND VESSELS] - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304732,ACCESSORIES [TANKS AND VESSELS] - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3047,TANKS AND VESSELS OTHERS TECHNOLOGIES,304799,TANKS AND VESSELS OTHERS TECHNOLOGIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3048,SILO,304810,SILO - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3048,SILO,304811,SILO - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3048,SILO,304899,SILO,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3049,CHLORINE TANK AND DRUM,304910,CHLORINE TANK - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3049,CHLORINE TANK AND DRUM,304911,CHLORINE TANK - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3049,CHLORINE TANK AND DRUM,304912,CHLORINE DRUM ROLLER - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3049,CHLORINE TANK AND DRUM,304913,CHLORINE DRUM ROLLER - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3049,CHLORINE TANK AND DRUM,304999,CHLORINE TANK AND DRUM,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3050,HYDRAULIC UNIT,305010,HYDRAULIC UNIT - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3050,HYDRAULIC UNIT,305011,HYDRAULIC UNIT - SPARE PARTS AND ACCESSORIES,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3050,HYDRAULIC UNIT,305012,HYDRAULIC UNIT - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3050,HYDRAULIC UNIT,305099,HYDRAULIC UNIT,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3051,BOILER INDUSTRIAL,305110,BOILER - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3051,BOILER INDUSTRIAL,305111,BOILER - SPARE PARTS AND ACCESSORIES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3051,BOILER INDUSTRIAL,305112,BOILER MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3051,BOILER INDUSTRIAL,305199,BOILER INDUSTRIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3052,WASTE GAS BURNER,305210,WASTE GAS BURNER / FLARE - NEW MATERIAL,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3052,WASTE GAS BURNER,305211,WASTE GAS BURNER / FLARE - SPARE PARTS AND ACCESSORIES,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3052,WASTE GAS BURNER,305212,WASTE GAS BURNER / FLARE MAINTENANCE,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3052,WASTE GAS BURNER,305213,WASTE GAS BURNER / FLARE RENTAL,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3052,WASTE GAS BURNER,305299,WASTE GAS BURNER,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3053,HOT AIR GENERATOR,305310,HOT AIR GENERATOR - NEW MATERIAL,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3053,HOT AIR GENERATOR,305311,HOT AIR GENERATOR - SPARE PARTS AND ACCESSORIES,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3053,HOT AIR GENERATOR,305312,HOT AIR GENERATOR - MAINTENANCE,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3053,HOT AIR GENERATOR,305399,HOT AIR GENERATOR,Joanna
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305410,FIREBRICKS - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305411,FIREBRICKS - MAINTENANCE AND SERVICES,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305412,MACHINE-WELDED PARTS FOR OVENS AND BOILERS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305413,FOUNDRY PARTS FOR OVENS AND BOILERS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305414,MANUFACTURED PARTS FOR OVENS AND BOILERS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305415,HYDRAULIC PARTS FOR OVENS AND BOILERS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305416,HIGH HEIGHT FIREBRICKS MAINTENANCE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305417,BOILER TUBES AND PART,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3054,OVEN AND BOILER FOR WASTE ACTIVITY,305499,OVEN AND BOILER FOR WASTE ACTIVITY,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305510,FLUE GAS TREATMENT - NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305511,FLUE GAS TREATMENT - SPARE PARTS AND ACCESSORIES,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305512,FLUE GAS TREATMENT - MAINTENANCE AND SERVICE,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305513,FLUE GAS TREATMENT - MAINTENANCE AND SERVICE (GER),Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305514,FANS AIR EXTRACTION NEW MATERIAL,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305515,"FANS AIR EXTRACTION SPARE, ACCESSORIES AND SERVICES",Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305516,SUPPLY AND INSTALLATION OF BAG FILTER,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305517,SUPPLY AND INSTALLATION OF CATALYST,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3055,FLUE GAS TREATMENT,305599,FLUE GAS TREATMENT,Geraldine
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3056,STEAM TURBINE,305610,STEAM TURBINE - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3056,STEAM TURBINE,305611,STEAM TURBINE - ACCESSORIES AND SPARE PARTS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3056,STEAM TURBINE,305612,STEAM TURBINE - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3056,STEAM TURBINE,305613,STEAM TURBINE - SECOND HAND,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3056,STEAM TURBINE,305699,STEAM TURBINE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3057,BIOGAS TURBINE,305710,BIOGAS TURBINE - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3057,BIOGAS TURBINE,305711,BIOGAS TURBINE - ACCESSORIES AND SPARE PARTS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3057,BIOGAS TURBINE,305712,BIOGAS TURBINE - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3057,BIOGAS TURBINE,305713,BIOGAS TURBINE - SECOND HAND,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3057,BIOGAS TURBINE,305799,BIOGAS TURBINE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3058,AIR DRYER,305810,AIR DRYER - NEW MATERIAL,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3058,AIR DRYER,305811,AIR DRYER - ACCESSORIES AND SPARE PARTS,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3058,AIR DRYER,305812,AIR DRYER - MAINTENANCE AND SERVICE,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3058,AIR DRYER,305899,AIR DRYER,Nathan
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306010,COMPACTOR NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306011,COMPACTOR SERVICE AND MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306012,COMPACTOR RENTING,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306080,COMPACTOR - SHORT TERM RENTING LESS THAN 6 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306081,COMPACTOR - LONG TERM RENTING MORE THAN 6 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306082,COMPACTOR - MEDIUM TERM RENTING BETWEEN 6 AND 12 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3060,COMPACTING MACHINES for WASTE ACTIVITY,306099,COMPACTING MACHINES for WASTE ACTIVITY,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306110,CRUSHER - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306111,CRUSHER - ACCESSORIES AND SPARE PARTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306112,CRUSHER - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306113,CRUSHER - SHORT TERM RENTING LESS THAN 6 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306114,CRUSHER - LONG TERM RENTING MORE THAN 12 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306180,CRUSHER - MEDIUM TERM RENTING BETWEEN 6 AND 12 MONTH,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3061,CRUSHER,306199,CRUSHER,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3062,OPTICAL SEPARATOR,306210,OPTICAL SEPARATION - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3062,OPTICAL SEPARATOR,306211,OPTICAL SEPARATION - ACCESOIRIES AND SPARE PARTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3062,OPTICAL SEPARATOR,306212,OPTICAL SEPARATION - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3062,OPTICAL SEPARATOR,306299,OPTICAL SEPARATOR,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3063,METALLIC OVERBAND,306310,METALLIC OVERBAND - NEW MATERIAL,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3063,METALLIC OVERBAND,306311,METALLIC OVERBAND ACCESOIRIES AND SPARE PARTS,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3063,METALLIC OVERBAND,306312,METALLIC OVERBAND - MAINTENANCE AND SERVICE,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3063,METALLIC OVERBAND,306399,METALLIC OVERBAND,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306410,"PARTICLE SIZE SEPARATION MATERIAL (TROMMEL, RIDDLE…) - NEW MATERIAL",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306411,"PARTICLE SIZE SEPARATION (TROMMEL, RIDDLE…) - ACCESOIRIES AND SPARE PARTS",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306412,"PARTICLE SIZE SEPARATION (TROMMEL, RIDDLE…) - MAINTENANCE AND SERVICE",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306413,"PARTICLE SIZE SEPARATION MATERIAL (TROMMEL, RIDDLE…) - SHORT TERM RENTING LESS THAN 6 MONTH",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306414,"PARTICLE SIZE SEPARATION MATERIAL (TROMMEL, RIDDLE…) - LONG TERM RENTING MORE THAN 12 MONTH",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306480,"PARTICLE SIZE SEPARATION MATERIAL (TROMMEL, RIDDLE…) - MEDIUM TERM RENTING BETWEEN 6 AND 12 MONTH",Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3064,PARTICLE SEPARATOR,306499,PARTICLE SEPARATOR,Peter
30,PLANT AND PROCESS EQUIPMENTS AND MAINTENANCE,3065,AERAULIC SEPARATOR,306510,AERAULIC SEPARATOR - NEW MATERIAL,Peter
